station,name,distance,address,category
177,Les Trois Marmites,691,1 A 0 8 rue Julien Lacroix,Brasserie
177,Bar du Métro,351,10 place Gambetta,Bar
177,Café de Paris,856,158 rue Oberkampf,Bar
177,Stand'art Café,626,102 boulevard de Ménilmontant,Bar
177,Autre Part,186,26 rue Orfila,Restaurant
177,Rajistan,209,63 avenue Gambetta,Fast Food Restaurant
177,Le Ramus,335,4 avenue du Père Lachaise,Bar
177,McDonald's,333,McDonald's 7 place,Burger Joint
177,Chez Papa 20,383,85 avenue Gambetta,Southwestern French Restaurant
177,Chang Sheng,463,95 avenue Gambetta,Chinese Restaurant
177,Galerna,468,7 rue du Cher,Spanish Restaurant
177,La Suegra Paris,612,116 rue Orfila,Peruvian Restaurant
177,Mijo T,649,6 rue Victor Letalle,French Restaurant
177,Le Sense Unique,702,rue du chemin Vert 126,Café
177,Bodrum,703,16 rue de Menilmontant,Greek Restaurant
177,BangBang Restaurant,741,9 rue du Liban,Asian Restaurant
177,Pizza Hut,798,141 ter avenue Gambetta,Pizzeria
177,Chez Hong,822,174 rue de la Folie Refnault,Chinese Restaurant
177,La Loba,828,312 rue des Pyrénnées,Tea Room
178,L'Os à moelle,259,"3 rue Vasco-de-Gama, Paris",Brasserie
178,Le Beurre Noisette,552,"68 rue Vasco de Gama, 15e",Bistro
178,Kohyang,755,6 rue du Général Estienne,Korean Restaurant
178,Le Buron,229,119 avenue Félix Faure,Bistro
178,Axuria,680,54 avenue F\u00e9lix Faure,French Restaurant
178,La Petite Rotonde,776,44 avenue Félix Faure,Brasserie
178,Le Bistrot d'André,160,232 rue Saint-Charles,French Restaurant
178,The New Born,800,194 rue de la Croix Nivert,Dive Bar
178,Ischia,527,14 rue Cauchy,Italian Restaurant
178,La Troïka Libanaise,894,20 rue des Quatre Frères Peignot,Deli
178,Le Murmure,736,108 rue de la Convention,Coffee Shop
178,Gloriette Café,622,58 rue de la Convention,Brasserie
178,Le Regalia,828,1 rue de la Convention,Brasserie
178,Casa Roma,425,39 rue Vasco de Gama,Pizzeria
178,Maxi Delices,173,145 avenue Félix Faure,Restaurant
178,New Toyoyaki,800,12 rue Jeanne d'Arc,Japanese Restaurant
178,Fagus,275,183 rue de Lourmel,French Restaurant
178,French Coco,289,56 rue Balard,French Restaurant
178,Cafe Bar de l'Aviation,423,5 boulevard Victor,Bar
178,Le Hoggar,430,136 avenue Félix Faure,Restaurant
178,Annie et Gilles,461,7 boulevard Victor,Bakery
178,Le Terminus Balard,184,1 place Balard,Coffee Shop
178,Malak Al Tawouk,526,148 rue Saint Charles,Lebanese Restaurant
178,O'Zaromes,545,14 rue Jean Maridor,French Restaurant
178,Annette K.,597,Port de Javel Bas,Sports Club
178,Chef Elias Fares,629,54 rue de la Convention,Middle Eastern Restaurant
178,Osaka,637,7-17 boulevard Victor,Japanese Restaurant
178,Le Pentagone,725,2 rue Jeanne d'Arc,Brasserie
178,Le Murmure Fracassant,732,108 rue de la Convention,Bar
178,Da Lucia,741,281 rue Lecourbe,Italian Restaurant
178,Perlamatta,758,114 rue de la Convention,Coffee Shop
178,Myo Corner,764,4 rue Louis Armand,Restaurant
178,Tarte Julie,805,Aquaboulevard,French Restaurant
178,L'Accolade,815,208 rue de la Croix Nivert,Coffee Shop
178,Bistro le Petit Comptoir,817,36 rue du Hameau,Restaurant
178,Rasna Restaurant Indien,822,214 rue de la Croix Nivert,Indian Restaurant
178,Sixties Sandwiches,835,57 boulevard Victor,Fast Food Restaurant
178,La Corbeille A Pains,835,197 rue de la Croix-Nivert,Bakery
178,Pizza Eva,840,10 rue Auguste Chabrières,Pizzeria
178,Xv Bar,843,205 rue de la Croix Nivert,Brewery
178,Cantine CRE-RATP,858,224 rue de la Croix-Nivert,Buffet
178,Pavillon de l'eau,956,77 avenue de Versailles,Museum
178,SagarMatha Restaurant -1er restaurant Népalais de Paris,961,2 rue François Mouthon,Indian Restaurant
178,Tra Di Noi Félix Faure,985,19 avenue Félix Faure,Restaurant
178,Le Royal Exelmans,990,171 avenue de Versailles,Café
178,Dupont Versailles,966,"386 rue Vaugirard, boulevard Victor",Bar
178,Gandhi Charles,433,347 rue Lecourbe,Café
178,Hippopotamus Aquaboulevard,633,4 rue Louis Armand,Restaurant
178,Jahan & Samantha,859,14 rue du Hameau,Fast Food Restaurant
178,Christina,876,57 boulevard Victor,Restaurant
179,Brussels Beer Project,92,1 rue de Bruxelles,Beer Bar
179,Tsubame,120,40 rue de Douai,Japanese Restaurant
179,Dulcinea,59,41 rue Pierre Fontaine,Pizzeria
179,Pink Mamma,210,20bis rue de Douai,Italian Restaurant
179,Al Caratello,273,5 rue Audran,Pizzeria
179,Les Petits Mitrons,208,26 rue Lepic,Bakery
179,Marlusse et Lapin,263,14 rue Germain Pilon,Bar
179,El Nopal Taqueria,292,5 rue Duperré,Taco Restaurant
179,Acà,184,48 boulevard de Clichy,Mexican Restaurant
179,Dumbo,346,64 rue Jean-Baptiste Pigalle,Burger Joint
179,Café des Deux Moulins,147,"15 rue Lepic, 18e",Bistro
179,Bouillon Pigalle,324,22 boulevard de Clichy,French Restaurant
179,La Boite aux Lettres,510,108 rue Lepic,Bistro
179,Buvette Gastrothèque,473,"28 rue Henry Monnier, 9e",Bistro
179,Pain Pain,484,88 rue des Martyrs,Bakery
179,La Villa des Abbesses,280,61 rue des Abbesses,Fast Food Restaurant
179,Le Pantruche,583,"3 rue Victor Massé, 9e",Bistro
179,Café Tabac,364,1 bis rue Ravignan,Café
179,KBCafeshop,641,"53 avenue Trudaine, 9e",Coffee Shop
179,BREIZH Café | La Crêpe Autrement,474,93 rue des Martyrs,Creperie
179,Musée National Gustave Moreau,644,"14 rue de la Rochefoucauld, 9e",Museum
179,Le Trianon,729,"80 boulevard de Rochechouart, 18e",Concert Hall
179,Clichy's Tavern,323,128 bis boulevard de Clichy,Pub
179,Le Bon Bock,640,2 rue Dancourt,French Restaurant
179,Le Relais de la Butte,430,12 rue Ravignan,Bar
179,La Cure Gourmande,769,8 rue de Steinkerque,Bakery
179,Le Bon Georges,723,"45 rue Saint-Georges, 9e",Bistro
179,Biscuiterie de Montmartre,634,16 rue Norvins,Bakery
179,Grenouilles,733,55 rue du Chevalier de la Barre,Deli
179,Marcel,565,"1 Villa Léandre, 18e",American Restaurant
179,Le Moulin de la Galette,507,83 rue Lepic,Brasserie
179,La Compagnie du Café,721,19 rue Notre Dame de Lorette,Café
179,Maison Georges Larnicol,740,7 rue de Steinkerque,Fast Food Restaurant
179,Mamiche,858,45 rue Condorcet,Bakery
179,Caillebotte,900,"8 rue Hippolyte Lebas, Paris",Bistro
179,Aux Noctambules,308,24 boulevard de Clichy,Dive Bar
179,Les Caves Populaires,636,22 rue des Dames,Wine Bar
179,Wepler,406,14 place de Clichy,Brasserie
179,Bistrot le Chat Noir 1881,68,68 boulevard de Clichy,French Restaurant
179,Loyal,547,70 bis rue d'Amsterdam,Restaurant
179,Le Pain Quotidien,258,31 rue Lepic,Bakery
179,PNY Voyager,202,24 rue Pierre Fontaine,Burger Joint
179,Le Relais Gascon,436,6 rue des Abbesses,Brasserie
179,Le Consulat,615,18 rue Norvins,Coffee Shop
179,Déli's Café,717,13 rue du mont Cenis,Bar
179,Espace Dalí,580,"11 rue Poulbot, 18e",Art Museum
179,Le Poulbot,612,3 rue Poulbot,French Restaurant
179,La Maison Rose,675,1–15 rue de l'Abreuvoir,Brasserie
179,Corso,902,10 avenue Trudaine,French Restaurant
179,Casa Cosa,888,30 rue de Mogador,Italian Restaurant
180,Le Petit Cambodge,201,"20 rue Alibert, 10e",Cambodian Restaurant
180,Radiodays,243,15 rue Alibert,Café
180,Vantre,477,19 rue de la Fontaine au Roi,Restaurant
180,Du Pain et des Idées,553,"34 rue Yves Toudic, 10e",Bakery
180,Soya Végétarien Végétalien et Bio,535,20 rue de la Pierre Levée,Vegan and Vegetarian Restaurant
180,L'Orillon Bar,538,35 rue de l'Orillon,Wine Bar
180,Hôtel du Nord,453,"102 quai de Jemmapes, 10e",Restaurant
180,La Marine,427,55 quai de Valmy,Bar
180,Gros Bao,351,72 quai de Jemmapes,Chinese Restaurant
180,Melt Oberkampf,797,74 rue de la Folie Méricourt,BBQ Joint
180,The Hood,770,80 rue Jean Pierre Timbaud le Citizen Hotel,Bistro
180,Bouillon République,847,39 Boulevard du Temple,Brasserie
180,Lao Siam,801,49 rue de Belleville,Thai Restaurant
180,Wen Zhou,689,24 rue de Belleville,Chinese Restaurant
180,Bouche,797,85 rue Jean-Pierre Timbaud,French Restaurant
180,Restaurant Martin,954,24 boulevard du Temple,Wine Bar
180,Pierre Sang in Oberkampf,924,55 rue Oberkampf,French Restaurant
180,Paperboy,945,"137 rue Amelot, 11e",Restaurant
180,Le Barav,993,6 rue Charles-François Dupuis rue de la Corderie,Wine Bar
180,Umami Matcha Café,849,22 rue Béranger,Bistro
180,Brouillon Coffee,747,42 Boulevard de Magenta,Coffee Shop
180,Café A,780,148 rue du Faubourg Saint-Martin,Bar
180,Les Parigots,712,5 rue du Château d'Eau,Bar
180,Le Petit Saint Martin,884,90 rue du Faubourg Saint-Martin,Bar
180,La Cidrerie,443,51 quai de Valmy,Bar
180,L'Aller Retour,983,5 rue Charles-François Dupuis,BBQ Joint
180,Café Obrkof,957,41 boulevard Voltaire,Coffee Shop
180,L'École Buissonnière,786,8 rue Pierre Dupont,Coffee Shop
180,Tout Autour du Pain,985,134 rue de Turenne,Bakery
180,Point Éphémère,969,"200 quai de Valmy, 10e",Night Club
180,Le Carreau,1007,1 rue Charles-François-Dupuis,Bistro
180,Le Robinet d'Or,692,17 rue Robert Blache,Bistro
180,Martin Bar,826,40 bis rue René Boulanger,Cocktail Bar
180,Chez Prune,424,36 rue Beaurepaire quai de Valmy,Bar
180,Shake n' Smash,936,87 rue de Turbigo,Cocktail Bar
180,The Cork and Cavan,349,"70 quai de Jemmapes, 10e",Beer Bar
180,Cannibale Café,846,"93 rue jean pierre timbaud, Paris",Restaurant
180,Bouillon Chartier Gare de l'Est,887,5 rue du 8 Mai 1945,Bistro
180,Restaurant le Tagine,970,13 rue de Crussol,Moroccan Restaurant
180,Café Le Bistro,716,32 boulevard de Magenta,Café
180,L'Atmosphère,574,"49 rue Lucien Sampaix, 10e",Bar
180,Mon Coco,771,6 place de la République,French Restaurant
180,Burger King,988,93 boulevard de Strasbourg,Fast Food Restaurant
180,La Petite Louise,955,54 rue du Château d'Eau,Bar
180,Scaria,963,88 avenue Parmentier,Buffet
180,Brasserie au Metro,940,19 rue de Malte,Dive Bar
180,Candide,326,35 rue de Sambre-et-Meuse,Restaurant
180,Pho 168,499,168 boulevard de Belleville,Vietnamese Restaurant
180,Au Comptoir,400,9 rue de la Grange aux Belles,Brasserie
180,Chez Aldo,978,81 boulevard de Strasbourg,French Restaurant
181,La Fabrica,301,81 rue d'Alésia,Pizzeria
181,Le Verre Siffleur,232,73 rue d'Alésia,Bistro
181,Assanabel,276,6 rue d'Alésia,Lebanese Restaurant
181,Burger King,362,78-80 avenue du Général Leclerc,Burger Joint
181,Aux Plumes,612,45 rue Boulard,French Restaurant
181,A Mi Chemin,675,31 rue Boulard,Brasserie
181,Le Cornichon,852,34 rue Gassendi,Brasserie
181,Un Jour à Hà Nôi,855,46 rue Daguerre,Vietnamese Restaurant
181,Les Jardins Contini,341,49 avenue du Général Leclerc,Pizzeria
181,Il Far'Niente,453,14 rue Paul Fort,Italian Restaurant
181,Kakdougui,319,55 rue du Couedic,French Restaurant
181,Shinotaku,679,"1 bis, rue d'Alésia",Brasserie
181,Les Vendanges,716,40 rue Friant,French Restaurant
181,Café Chinchin,477,25 avenue Reille,Bar
181,Kazoku,156,105 rue de la Tombe Issoire,Japanese Restaurant
181,Catacombs of Paris (Catacombes de Paris),726,"1 avenue du Colonel Henri Rol-Tanguy, 14e",History Museum
181,L'Assiette,852,"181 rue du Château, 14e",Bistro
181,Institut Giacometti,968,5 rue Victor Schoelcher Metro Raspail,Art Museum
181,Félicie,764,"174 avenue du Maine, 14e",Bar
181,R'Yves,769,17 boulevard Saint-Jacques,Brasserie
181,Le Rallye Peret,680,6 rue Daguerre,Bar
181,Auto Passion Café,677,"197 boulevard Brune, 14e",Restaurant
181,La Contre Allée,932,83 avenue Denfert Rochereau,French Restaurant
181,Café Daguerre,661,4 avenue du Général Leclerc rue Daguerre,Café
181,Poinçon,563,124 avenue du Général Leclerc,French Restaurant
181,Café du Rendez-Vous,684,2 avenue du Général Leclerc,Bistro
181,Café Oz Denfert-Rochereau,658,3 place Denfert-Rochereau,Night Club
181,Au Réveil Samaritain,810,3 boulevard Saint Jacques,Café
181,Kebab Alésia,53,37 rue d'Alésia,Kebab Restaurant
181,Bistrot 32,670,32 boulevard Jourdan,Pizzeria
181,Le Florissant,169,3 rue Bezout,Asian Restaurant
181,Chez An,263,41 rue Bezout,Vietnamese Restaurant
181,Le Comptoir,276,18 avenue René Coty,Café
181,La Sarrette,291,1 rue Alphonse Daudet,Sports Bar
181,Boutique des Catacombes,297,21 Bis avenue Ren\u00e9 Coty,History Museum
181,Mokraoui Smail,345,14 avenue René Coty,Bar
181,Street Bangkok Alésia,358,76 avenue du Général Leclerc,Thai Restaurant
181,Paris Orléans,632,129 avenue du Général Leclerc,Coffee Shop
181,Chez Janny,410,44 rue Beaunier,Japanese Restaurant
181,Le Vaudesir,414,41 rue Dareau,Brasserie
181,Au Temps Passé,416,108 rue d'Alesia 75014,Café
181,ED,469,11 rue Brezin,Deli
181,L'Ariel,753,242 rue de Tolbiac,Café
181,Joayo Alesia,476,7 ter rue d'Alésia,Korean Restaurant
181,La Chope Daguerre,708,17 rue Daguerre,Bar
181,Boucherie Traiteur Alésia,486,1 rue Friant,Fried Chicken Joint
181,L'Empreinte,487,5 rue Mouton-Duvernet,French Restaurant
181,Caisse Nationale des Allocations Familiales,510,32 avenue de la Sibelle,Government Building
181,Le Vouvray,520,22 avenue Jean Moulin,Bar
181,McDonald's,328,McDonald's Alèsia 71 avenue du Gènèral Leclerc,Burger Joint
182,Point Bar Cafe,936,99 rue Championnet,Bar
182,Ma Cocotte,655,106 rue des Rosiers,French Restaurant
182,La Chope des Puces,542,122 rue des Rosiers,Brasserie
182,Le Voltaire,447,93 rue des Rosiers,Café
182,Subway,600,102 ter boulevard Ney,Deli
182,Essence Ciel,180,42 rue des Entrepôts,American Restaurant
182,Saki Siri,562,125 rue du mont-Cenis,Japanese Restaurant
182,Le Comptoir,630,76 avenue Michelet,Lounge
182,Azur Galatasaray,664,76 boulevard Ornano,Fast Food Restaurant
182,Beatnik,676,27 rue Paul-Bert,Café
182,La Margarita,717,94 rue des Rosiers,African Restaurant
182,Pépé Santana,762,64 rue Championnet,Fast Food Restaurant
182,Le Diplomate,919,24 rue Letort,Bar
182,Subaco,940,20 rue Joseph Dijon,Asian Restaurant
182,Kod Teče Chez Tonton,952,32 rue du Simplon,BBQ Joint
182,Mein Sushi,981,143 avenue du Président Wilson,Sushi Restaurant
182,Le Bobo,639,65 avenue Michelet,American Restaurant
182,Elika Mcdonald's,655,77 boulevard Ornano,Fast Food Restaurant
182,Antille Grillade,777,43 rue Paul Bert,Restaurant
182,M Monji Djerad,850,136 boulevard Ney,Fast Food Restaurant
182,Traiteur Fortune d'Or,866,138 boulevard Ney,Fast Food Restaurant
182,Crystal Lounge,937,133 rue des Poissonniers,Restaurant
182,Bistrot la Renaissance,975,112 rue Championnet,Bistro
183,Les Gouttes de Dieu,256,8 rue Rossini,Wine Bar
183,A. Noste,299,"6bis rue du Quatre Septembre, 2e",Tapas Restaurant
183,Pizzeria Popolare,389,111 rue Réaumur,Pizzeria
183,Abri Soba,465,"10 rue Saulnier, 9e",Soba Restaurant
183,Rivié,388,30-32 rue du Sentier,Hotel Bar
183,Daroco,495,"6 rue Vivienne, 2e",Italian Restaurant
183,Taverne Kronembourg,354,24 boulevard des Italiens,Brasserie
183,Caillebotte,644,"8 rue Hippolyte Lebas, Paris",Bistro
183,Bouillon Chartier,128,7 rue du Faubourg Montmartre,Bistro
183,Le Mesturet,347,77 rue de Richelieu,Bistro
183,Willi's Wine Bar,605,13 rue des Petits Champs,Wine Bar
183,Udon Bistro Kunitoraya (Kunitoraya),696,1 rue Villedo,Udon Restaurant
183,Pret A Manger,424,45 rue la Fayette,Sandwich Spot
183,Jantchi (JanTchi),712,6. rue Thérèse,Korean Restaurant
183,Le Bon Georges,765,"45 rue Saint-Georges, 9e",Bistro
183,Stohrer,782,"51 rue Montorgueil, 2e",Bakery
183,Kozy,409,46 rue la Fayette,Café
183,Bistrot Victoires,652,6 rue de la Vrilliere 75001,Bistro
183,Kei,776,5 rue du Coq-Héron,French Restaurant
183,Sofitel Le Scribe Paris Opéra,865,1 rue Scribe,French Restaurant
183,CoCo,674,Palais Garnier,French Restaurant
183,Café de la Paix,715,5 place de l'Opéra,French Restaurant
183,Kodawari Ramen,861,12 rue de Richelieu,Ramen Restaurant
183,Blend,616,44 rue d'Argout,Burger Joint
183,Comptoir de la Gastronomie,804,"34 rue Montmartre, 1er",French Restaurant
183,Cédric Grolet Opéra,710,35 avenue de l’Opéra,Bakery
183,Café Verlet,978,256 rue Saint-Honoré,Café
183,Mamiche,987,45 rue Condorcet,Bakery
183,Bar Vendôme,1018,15 place Vendôme,French Restaurant
183,Le Petit Vendôme,910,8 rue des Capucines,Wine Bar
183,El&N,678,40 boulevard Haussman,Café
183,Café Kitsuné Louvre,917,2 place André Malraux,Coffee Shop
183,L'Escargot Montorgueil,884,38 rue Montorgueil 1er,French Restaurant
183,Dalmata,953,8 rue Tiquetonne 75002,Pizzeria
183,Laï-Laï Ken (Laï-Laï Ken 来々軒),777,7 rue Sainte-Anne,Ramen Restaurant
183,À Côté,518,16 rue la Fayette,Bistro
183,Presto Fresco,895,14 rue Montmartre,Italian Restaurant
183,Foujita,836,41 rue Saint Roch,Brasserie
183,Brasserie Dubillot,844,222 rue Saint-Denis,Brasserie
183,Cojean,968,Printemps Haussmann,Salad Restaurant
183,Bistrot Richelieu,659,45 rue de Richelieu,Bistro
183,Merci Jerome Italiens,244,11 boulevard des Italiens,Bakery
183,Café Père & Fils,553,85 rue Montmartre,French Restaurant
183,L'Entracte,712,1 rue Auber,Brasserie
183,Musée du Parfum,831,"9 rue Scribe, 9e",Art Museum
183,Le Brebant,143,"32 boulevard Poissonniere, 9th Arr",Brasserie
183,Grand Café Capucines,912,4 boulevard des Capucines,Coffee Shop
183,Immersion Vendôme,815,23 rue Danielle Casanova,Café
183,La Rotonde St. Honoré,987,10 rue des Pyramides,Café
183,La Brasserie du Louvre,1021,1 place André Malraux,"Cafe, Coffee, and Tea House"
184,Le Jourdain,211,101 rue des Couronnes,Fast Food Restaurant
184,Les Bols d’Antoine,233,10 rue des Envierges,Vegan and Vegetarian Restaurant
184,La Bellevilloise,329,19-21 rue Boyer,Music Venue
184,Lao Siam,644,49 rue de Belleville,Thai Restaurant
184,Le Baratin,536,3 rue Jouye-Rouve,Bistro
184,Cô My Cantine,435,18 rue de Ménilmontant,Vietnamese Restaurant
184,Les Mésanges,273,82 rue de la Mare,Bistro
184,La Fine Mousse,794,6 et 4bis avenue Jean Aicard,Beer Bar
184,Aux Ours,657,236 rue des Pyrénées,French Restaurant
184,Bouche,791,85 rue Jean-Pierre Timbaud,French Restaurant
184,Moncoeur Belleville,258,1 rue des Envierges,Dive Bar
184,Wen Zhou,725,24 rue de Belleville,Chinese Restaurant
184,Le Perchoir,747,"14 rue Crespin du Gast, 11e",Beer Bar
184,Le Tablier Rouge,628,40 rue de la Chine,French Restaurant
184,The Hood,961,80 rue Jean Pierre Timbaud le Citizen Hotel,Bistro
184,Saigon Sandwich,896,8 rue de la Présentation,Vietnamese Restaurant
184,L'Orillon Bar,911,35 rue de l'Orillon,Wine Bar
184,Chez Ramona,668,17 rue Ramponeau,Tapas Restaurant
184,Shingané,792,63 avenue Gambetta,BBQ Joint
184,Cantine Primeur,779,4 rue Lemon,Vegan and Vegetarian Restaurant
184,Le Comptoir,655,30 rue Villiers de l'Isle Adam,Wine Bar
184,Micro-brasserie Balthazar,654,90 boulevard de Menilmontant,Bar
184,La Nouvelle Etoile,628,271 rue des Pyrennées,Bar
184,Botzaris Café,791,2 rue Botzaris 75019,Brasserie
184,Le Chantefable,918,93 avenue Gambetta,Brasserie
184,Aux Petits Oignons,852,11 rue Dupont de l'Eure,Brasserie
184,Nun's Café,981,112 rue Saint Maur,Bar
184,Dong Huong,873,14 rue Louis Bonnet,Fast Food Restaurant
184,Bar & Beer Ménilmontant,785,48 boulevard de Menilmontant,Beer Bar
184,Le Mo'Town Bar,589,116 boulevard de Menilmontant,Bar
184,Palais de Pelleport,877,95 rue Orfila,Chinese Restaurant
184,Les Trois Marmites,251,1 A 0 8 rue Julien Lacroix,Brasserie
184,Le Pacifique,718,29-35 rue de Belleville,Cantonese Restaurant
184,Restaurant Tai Yien,848,5 rue de Belleville,Chinese Restaurant
184,Café Charlotte,990,4 rue Belgrand,French Restaurant
184,Cannibale Café,715,"93 rue jean pierre timbaud, Paris",Restaurant
184,The Dancing Goat,915,117 avenue Gambetta,Café
184,Subway,579,154 rue de Belleville,Deli
184,Les Foudres,733,4 place Martin Nadaud,Wine Bar
184,Chez Justine,949,96 rue Oberkampf,Bistro
184,L'Assassin,651,99 rue Jean Pierre Timbaud,Beer Bar
184,Café de Paris,611,158 rue Oberkampf,Bar
184,Café Martin,760,2 place Martin Nadaud,Café
184,Stand'art Café,632,102 boulevard de Ménilmontant,Bar
184,BangBang Restaurant,306,9 rue du Liban,Asian Restaurant
184,La Loba,307,312 rue des Pyrénnées,Tea Room
184,Mijo T,442,6 rue Victor Letalle,French Restaurant
184,Bodrum,457,16 rue de Menilmontant,Greek Restaurant
184,Bar du Métro,917,10 place Gambetta,Bar
184,Métro Pyrénées,489,92 rue de Belleville,Bar
185,Pret A Manger,66,11 rue de Sèze,Sandwich Spot
185,Bar Vendôme,248,15 place Vendôme,French Restaurant
185,Sofitel Le Scribe Paris Opéra,257,1 rue Scribe,French Restaurant
